InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
10684-7,SKU091,Synthetic retail product,1,2024-09-18,15.46,10684,United Kingdom
10684-7,SKU033,Synthetic retail product,7,2024-09-18,3.18,10684,United Kingdom
10684-7,SKU029,Synthetic retail product,4,2024-09-18,2.95,10684,United Kingdom
10684-8,SKU047,Synthetic retail product,2,2024-05-17,7.88,10684,United Kingdom
10684-8,SKU088,Synthetic retail product,4,2024-05-17,5.3,10684,United Kingdom
10684-8,SKU059,Synthetic retail product,1,2024-05-17,7.62,10684,United Kingdom
10684-9,SKU021,Synthetic retail product,5,2024-12-03,15.35,10684,United Kingdom
10684-9,SKU011,Synthetic retail product,4,2024-12-03,3.86,10684,United Kingdom
10684-9,SKU030,Synthetic retail product,2,2024-12-03,8.49,10684,United Kingdom
10684-10,SKU098,Synthetic retail product,6,2024-02-04,13.78,10684,United Kingdom
10684-10,SKU029,Synthetic retail product,4,2024-02-04,11.34,10684,United Kingdom
10685-0,SKU096,Synthetic retail product,5,2024-01-22,2.95,10685,United Kingdom
10685-0,SKU055,Synthetic retail product,7,2024-01-22,12.21,10685,United Kingdom
10685-0,SKU063,Synthetic retail product,2,2024-01-22,3.56,10685,United Kingdom
10685-1,SKU021,Synthetic retail product,1,2024-08-17,11.38,10685,United Kingdom
10685-2,SKU004,Synthetic retail product,4,2024-12-23,3.05,10685,United Kingdom
10685-3,SKU053,Synthetic retail product,4,2024-12-22,8.6,10685,United Kingdom
10685-3,SKU080,Synthetic retail product,3,2024-12-22,17.36,10685,United Kingdom
10685-4,SKU022,Synthetic retail product,6,2024-03-30,10.32,10685,United Kingdom
10685-4,SKU048,Synthetic retail product,4,2024-03-30,13.21,10685,United Kingdom
10685-4,SKU001,Synthetic retail product,7,2024-03-30,4.75,10685,United Kingdom
10685-5,SKU054,Synthetic retail product,1,2024-09-16,4.59,10685,United Kingdom
10685-5,SKU066,Synthetic retail product,1,2024-09-16,20.79,10685,United Kingdom
10685-6,SKU022,Synthetic retail product,4,2024-06-24,33.64,10685,United Kingdom
10686-0,SKU056,Synthetic retail product,4,2024-08-05,6.87,10686,United Kingdom
10686-1,SKU098,Synthetic retail product,4,2024-03-23,3.38,10686,United Kingdom
10686-1,SKU045,Synthetic retail product,3,2024-03-23,3.27,10686,United Kingdom
10686-2,SKU069,Synthetic retail product,2,2024-08-15,11.42,10686,United Kingdom
10686-3,SKU076,Synthetic retail product,5,2024-11-23,8.93,10686,United Kingdom
10687-0,SKU066,Synthetic retail product,1,2024-02-03,7.81,10687,United Kingdom
10687-1,SKU043,Synthetic retail product,7,2024-08-01,11.57,10687,United Kingdom
10687-1,SKU070,Synthetic retail product,6,2024-08-01,5.44,10687,United Kingdom
10687-1,SKU047,Synthetic retail product,7,2024-08-01,14.28,10687,United Kingdom
10687-2,SKU071,Synthetic retail product,5,2024-03-16,3.39,10687,United Kingdom
10687-3,SKU051,Synthetic retail product,2,2024-12-09,7.75,10687,United Kingdom
10687-3,SKU064,Synthetic retail product,1,2024-12-09,13.22,10687,United Kingdom
10687-4,SKU030,Synthetic retail product,7,2024-01-07,11.18,10687,United Kingdom
10687-4,SKU064,Synthetic retail product,3,2024-01-07,4.0,10687,United Kingdom
10687-5,SKU097,Synthetic retail product,3,2024-06-18,11.18,10687,United Kingdom
10687-6,SKU009,Synthetic retail product,1,2024-11-01,11.37,10687,United Kingdom
10687-6,SKU039,Synthetic retail product,1,2024-11-01,8.05,10687,United Kingdom
10687-7,SKU074,Synthetic retail product,1,2024-06-03,14.92,10687,United Kingdom
10687-7,SKU047,Synthetic retail product,7,2024-06-03,10.49,10687,United Kingdom
10687-8,SKU087,Synthetic retail product,5,2024-01-15,6.09,10687,United Kingdom
10687-8,SKU074,Synthetic retail product,6,2024-01-15,13.65,10687,United Kingdom
10687-8,SKU043,Synthetic retail product,1,2024-01-15,14.68,10687,United Kingdom
10687-9,SKU006,Synthetic retail product,1,2024-02-09,7.94,10687,United Kingdom
10687-9,SKU038,Synthetic retail product,3,2024-02-09,17.92,10687,United Kingdom
10687-10,SKU045,Synthetic retail product,4,2024-02-18,14.89,10687,United Kingdom
10687-11,SKU091,Synthetic retail product,2,2024-01-31,11.29,10687,United Kingdom
10687-11,SKU057,Synthetic retail product,5,2024-01-31,6.28,10687,United Kingdom
10688-0,SKU054,Synthetic retail product,3,2024-01-12,16.64,10688,United Kingdom
10688-0,SKU082,Synthetic retail product,7,2024-01-12,4.19,10688,United Kingdom
10688-0,SKU054,Synthetic retail product,2,2024-01-12,14.91,10688,United Kingdom
10688-1,SKU095,Synthetic retail product,3,2024-11-06,13.54,10688,United Kingdom
10688-2,SKU030,Synthetic retail product,4,2024-08-26,7.79,10688,United Kingdom
10688-2,SKU060,Synthetic retail product,2,2024-08-26,4.83,10688,United Kingdom
10688-3,SKU068,Synthetic retail product,7,2024-05-31,18.74,10688,United Kingdom
10688-3,SKU077,Synthetic retail product,7,2024-05-31,7.66,10688,United Kingdom
10688-3,SKU023,Synthetic retail product,7,2024-05-31,16.31,10688,United Kingdom
10688-4,SKU075,Synthetic retail product,5,2024-11-04,7.94,10688,United Kingdom
10688-4,SKU027,Synthetic retail product,7,2024-11-04,20.22,10688,United Kingdom
10688-4,SKU060,Synthetic retail product,2,2024-11-04,9.11,10688,United Kingdom
10689-0,SKU039,Synthetic retail product,4,2024-06-27,12.2,10689,United Kingdom
10689-1,SKU029,Synthetic retail product,1,2024-06-14,15.21,10689,United Kingdom
10689-1,SKU078,Synthetic retail product,3,2024-06-14,9.85,10689,United Kingdom
10689-1,SKU017,Synthetic retail product,3,2024-06-14,3.98,10689,United Kingdom
10689-2,SKU068,Synthetic retail product,2,2024-08-24,8.92,10689,United Kingdom
10689-2,SKU099,Synthetic retail product,6,2024-08-24,10.32,10689,United Kingdom
10689-2,SKU047,Synthetic retail product,5,2024-08-24,14.62,10689,United Kingdom
10690-0,SKU004,Synthetic retail product,3,2024-11-08,16.24,10690,United Kingdom
10690-0,SKU098,Synthetic retail product,7,2024-11-08,2.76,10690,United Kingdom
10690-0,SKU003,Synthetic retail product,2,2024-11-08,22.49,10690,United Kingdom
10691-0,SKU015,Synthetic retail product,2,2024-10-28,9.09,10691,United Kingdom
10691-1,SKU066,Synthetic retail product,7,2024-09-14,4.64,10691,United Kingdom
10691-1,SKU003,Synthetic retail product,6,2024-09-14,5.04,10691,United Kingdom
10691-2,SKU026,Synthetic retail product,5,2024-09-29,14.92,10691,United Kingdom
10691-2,SKU073,Synthetic retail product,6,2024-09-29,14.41,10691,United Kingdom
10691-3,SKU083,Synthetic retail product,1,2024-10-09,7.24,10691,United Kingdom
10691-3,SKU001,Synthetic retail product,5,2024-10-09,5.7,10691,United Kingdom
10692-0,SKU031,Synthetic retail product,5,2024-08-09,3.67,10692,United Kingdom
10692-0,SKU023,Synthetic retail product,1,2024-08-09,11.99,10692,United Kingdom
10692-1,SKU053,Synthetic retail product,7,2024-09-13,15.54,10692,United Kingdom
10692-2,SKU017,Synthetic retail product,3,2024-09-02,18.8,10692,United Kingdom
10692-2,SKU020,Synthetic retail product,5,2024-09-02,8.31,10692,United Kingdom
10692-2,SKU094,Synthetic retail product,6,2024-09-02,10.41,10692,United Kingdom
10692-3,SKU023,Synthetic retail product,5,2024-05-17,13.3,10692,United Kingdom
10692-3,SKU097,Synthetic retail product,4,2024-05-17,1.83,10692,United Kingdom
10692-3,SKU093,Synthetic retail product,4,2024-05-17,25.58,10692,United Kingdom
10692-4,SKU056,Synthetic retail product,6,2024-05-31,7.26,10692,United Kingdom
10692-4,SKU014,Synthetic retail product,5,2024-05-31,16.92,10692,United Kingdom
10692-5,SKU074,Synthetic retail product,2,2024-07-30,36.48,10692,United Kingdom
10692-5,SKU066,Synthetic retail product,6,2024-07-30,8.11,10692,United Kingdom
10692-6,SKU058,Synthetic retail product,7,2024-04-26,25.69,10692,United Kingdom
10693-0,SKU072,Synthetic retail product,2,2024-06-28,5.81,10693,United Kingdom
10693-0,SKU056,Synthetic retail product,6,2024-06-28,4.86,10693,United Kingdom
10693-0,SKU034,Synthetic retail product,6,2024-06-28,11.77,10693,United Kingdom
10693-1,SKU021,Synthetic retail product,7,2024-07-13,10.25,10693,United Kingdom
10693-1,SKU025,Synthetic retail product,1,2024-07-13,5.75,10693,United Kingdom
10693-2,SKU083,Synthetic retail product,2,2024-12-05,13.11,10693,United Kingdom
10693-2,SKU028,Synthetic retail product,4,2024-12-05,6.41,10693,United Kingdom
10693-2,SKU017,Synthetic retail product,3,2024-12-05,6.25,10693,United Kingdom
10693-3,SKU039,Synthetic retail product,2,2024-09-02,38.14,10693,United Kingdom
10693-3,SKU098,Synthetic retail product,1,2024-09-02,7.45,10693,United Kingdom
10693-3,SKU091,Synthetic retail product,1,2024-09-02,4.17,10693,United Kingdom
10694-0,SKU080,Synthetic retail product,1,2024-03-16,9.9,10694,United Kingdom
10694-1,SKU070,Synthetic retail product,6,2024-06-18,4.5,10694,United Kingdom
10694-1,SKU095,Synthetic retail product,3,2024-06-18,3.52,10694,United Kingdom
10694-1,SKU007,Synthetic retail product,7,2024-06-18,26.95,10694,United Kingdom
10694-2,SKU048,Synthetic retail product,7,2024-11-08,9.75,10694,United Kingdom
10694-2,SKU015,Synthetic retail product,2,2024-11-08,5.56,10694,United Kingdom
10694-3,SKU009,Synthetic retail product,4,2024-08-31,15.99,10694,United Kingdom
10695-0,SKU012,Synthetic retail product,2,2024-12-15,10.83,10695,United Kingdom
10695-0,SKU058,Synthetic retail product,4,2024-12-15,16.21,10695,United Kingdom
10695-0,SKU099,Synthetic retail product,7,2024-12-15,6.02,10695,United Kingdom
10695-1,SKU073,Synthetic retail product,2,2024-05-16,9.68,10695,United Kingdom
10695-2,SKU079,Synthetic retail product,3,2024-06-03,13.34,10695,United Kingdom
10695-2,SKU057,Synthetic retail product,2,2024-06-03,32.16,10695,United Kingdom
10695-3,SKU012,Synthetic retail product,3,2024-08-13,7.47,10695,United Kingdom
10695-3,SKU003,Synthetic retail product,3,2024-08-13,10.34,10695,United Kingdom
10695-3,SKU081,Synthetic retail product,2,2024-08-13,4.89,10695,United Kingdom
10695-4,SKU090,Synthetic retail product,1,2024-11-28,16.32,10695,United Kingdom
10695-4,SKU056,Synthetic retail product,1,2024-11-28,7.67,10695,United Kingdom
10696-0,SKU020,Synthetic retail product,2,2024-08-21,14.57,10696,United Kingdom
10696-0,SKU038,Synthetic retail product,1,2024-08-21,15.42,10696,United Kingdom
10696-1,SKU100,Synthetic retail product,2,2024-01-12,5.14,10696,United Kingdom
10696-1,SKU060,Synthetic retail product,4,2024-01-12,28.66,10696,United Kingdom
10696-2,SKU015,Synthetic retail product,1,2024-07-07,4.67,10696,United Kingdom
10696-3,SKU001,Synthetic retail product,4,2024-01-25,8.25,10696,United Kingdom
10696-4,SKU035,Synthetic retail product,6,2024-07-23,17.72,10696,United Kingdom
10696-5,SKU056,Synthetic retail product,3,2024-08-25,10.88,10696,United Kingdom
10696-5,SKU016,Synthetic retail product,2,2024-08-25,9.75,10696,United Kingdom
10696-6,SKU060,Synthetic retail product,6,2024-09-16,15.41,10696,United Kingdom
10696-6,SKU052,Synthetic retail product,3,2024-09-16,13.99,10696,United Kingdom
10696-7,SKU039,Synthetic retail product,3,2024-05-02,3.15,10696,United Kingdom
10696-7,SKU008,Synthetic retail product,1,2024-05-02,12.98,10696,United Kingdom
10696-7,SKU014,Synthetic retail product,2,2024-05-02,16.65,10696,United Kingdom
10696-8,SKU052,Synthetic retail product,2,2024-01-06,2.81,10696,United Kingdom
10696-8,SKU003,Synthetic retail product,5,2024-01-06,11.43,10696,United Kingdom
10696-9,SKU080,Synthetic retail product,3,2024-04-05,17.53,10696,United Kingdom
10696-9,SKU060,Synthetic retail product,5,2024-04-05,7.55,10696,United Kingdom
10696-9,SKU034,Synthetic retail product,4,2024-04-05,10.71,10696,United Kingdom
10697-0,SKU019,Synthetic retail product,4,2024-02-29,27.07,10697,United Kingdom
10697-0,SKU094,Synthetic retail product,1,2024-02-29,5.61,10697,United Kingdom
10697-1,SKU092,Synthetic retail product,2,2024-03-29,12.51,10697,United Kingdom
10697-1,SKU072,Synthetic retail product,4,2024-03-29,2.9,10697,United Kingdom
10697-2,SKU029,Synthetic retail product,6,2024-03-20,5.25,10697,United Kingdom
10697-2,SKU080,Synthetic retail product,1,2024-03-20,8.76,10697,United Kingdom
10697-3,SKU069,Synthetic retail product,4,2024-04-11,7.3,10697,United Kingdom
10697-3,SKU036,Synthetic retail product,1,2024-04-11,9.47,10697,United Kingdom
10697-4,SKU059,Synthetic retail product,4,2024-12-04,11.71,10697,United Kingdom
10697-5,SKU082,Synthetic retail product,4,2024-12-06,11.4,10697,United Kingdom
10697-6,SKU032,Synthetic retail product,1,2024-05-22,10.39,10697,United Kingdom
10697-6,SKU073,Synthetic retail product,4,2024-05-22,27.05,10697,United Kingdom
10697-7,SKU068,Synthetic retail product,7,2024-06-03,10.09,10697,United Kingdom
10697-7,SKU059,Synthetic retail product,3,2024-06-03,3.74,10697,United Kingdom
10697-7,SKU064,Synthetic retail product,5,2024-06-03,12.04,10697,United Kingdom
10697-8,SKU076,Synthetic retail product,6,2024-09-08,5.37,10697,United Kingdom
10697-8,SKU041,Synthetic retail product,2,2024-09-08,12.82,10697,United Kingdom
10697-8,SKU052,Synthetic retail product,4,2024-09-08,8.47,10697,United Kingdom
10697-9,SKU077,Synthetic retail product,2,2024-03-14,5.34,10697,United Kingdom
10697-9,SKU038,Synthetic retail product,7,2024-03-14,15.52,10697,United Kingdom
10697-9,SKU064,Synthetic retail product,6,2024-03-14,26.47,10697,United Kingdom
10697-10,SKU065,Synthetic retail product,3,2024-03-10,2.26,10697,United Kingdom
10697-10,SKU032,Synthetic retail product,1,2024-03-10,5.63,10697,United Kingdom
10697-10,SKU063,Synthetic retail product,6,2024-03-10,15.29,10697,United Kingdom
10697-11,SKU095,Synthetic retail product,3,2024-01-20,15.04,10697,United Kingdom
10697-11,SKU063,Synthetic retail product,2,2024-01-20,7.76,10697,United Kingdom
10698-0,SKU047,Synthetic retail product,6,2024-03-08,16.62,10698,United Kingdom
10698-1,SKU051,Synthetic retail product,1,2024-06-06,8.73,10698,United Kingdom
10698-1,SKU098,Synthetic retail product,5,2024-06-06,4.83,10698,United Kingdom
10699-0,SKU064,Synthetic retail product,2,2024-08-12,3.03,10699,United Kingdom
10699-1,SKU094,Synthetic retail product,7,2024-02-02,3.75,10699,United Kingdom
10699-1,SKU076,Synthetic retail product,6,2024-02-02,13.45,10699,United Kingdom
10699-1,SKU100,Synthetic retail product,3,2024-02-02,4.08,10699,United Kingdom
10699-2,SKU031,Synthetic retail product,7,2024-04-05,34.41,10699,United Kingdom
10699-2,SKU053,Synthetic retail product,3,2024-04-05,4.25,10699,United Kingdom
10699-2,SKU068,Synthetic retail product,7,2024-04-05,9.65,10699,United Kingdom
10699-3,SKU093,Synthetic retail product,2,2024-09-01,28.42,10699,United Kingdom
10699-3,SKU089,Synthetic retail product,1,2024-09-01,4.23,10699,United Kingdom
10700-0,SKU042,Synthetic retail product,7,2024-07-03,2.71,10700,United Kingdom
10700-1,SKU078,Synthetic retail product,1,2024-05-12,2.47,10700,United Kingdom
10700-1,SKU091,Synthetic retail product,3,2024-05-12,16.55,10700,United Kingdom
10700-2,SKU053,Synthetic retail product,2,2024-06-11,11.84,10700,United Kingdom
10700-3,SKU040,Synthetic retail product,1,2024-08-20,4.53,10700,United Kingdom
10700-4,SKU031,Synthetic retail product,7,2024-06-26,21.19,10700,United Kingdom
10700-4,SKU075,Synthetic retail product,2,2024-06-26,3.97,10700,United Kingdom
10701-0,SKU099,Synthetic retail product,2,2024-10-10,5.37,10701,United Kingdom
10701-1,SKU022,Synthetic retail product,2,2024-06-15,18.0,10701,United Kingdom
10701-2,SKU018,Synthetic retail product,5,2024-09-05,5.82,10701,United Kingdom
10701-3,SKU049,Synthetic retail product,3,2024-05-02,17.21,10701,United Kingdom
10701-4,SKU077,Synthetic retail product,3,2024-10-05,11.63,10701,United Kingdom
10701-4,SKU039,Synthetic retail product,4,2024-10-05,4.38,10701,United Kingdom
10701-5,SKU071,Synthetic retail product,2,2024-10-30,2.48,10701,United Kingdom
10701-6,SKU014,Synthetic retail product,6,2024-07-10,3.67,10701,United Kingdom
10701-6,SKU075,Synthetic retail product,5,2024-07-10,3.92,10701,United Kingdom
10701-7,SKU021,Synthetic retail product,5,2024-03-25,27.6,10701,United Kingdom
10701-7,SKU048,Synthetic retail product,7,2024-03-25,2.65,10701,United Kingdom
10702-0,SKU057,Synthetic retail product,1,2024-08-08,17.68,10702,United Kingdom
10702-1,SKU089,Synthetic retail product,7,2024-11-07,9.91,10702,United Kingdom
10702-1,SKU014,Synthetic retail product,3,2024-11-07,8.93,10702,United Kingdom
10702-2,SKU062,Synthetic retail product,5,2024-11-10,4.19,10702,United Kingdom
10702-3,SKU079,Synthetic retail product,7,2024-06-18,5.77,10702,United Kingdom
10702-3,SKU034,Synthetic retail product,2,2024-06-18,56.71,10702,United Kingdom
10702-4,SKU076,Synthetic retail product,3,2024-03-23,6.12,10702,United Kingdom
10702-4,SKU071,Synthetic retail product,4,2024-03-23,7.35,10702,United Kingdom
10702-4,SKU083,Synthetic retail product,4,2024-03-23,10.16,10702,United Kingdom
10702-5,SKU031,Synthetic retail product,4,2024-05-09,7.16,10702,United Kingdom
10702-5,SKU045,Synthetic retail product,3,2024-05-09,5.1,10702,United Kingdom
10703-0,SKU044,Synthetic retail product,3,2024-06-04,11.62,10703,United Kingdom
10703-1,SKU046,Synthetic retail product,6,2024-08-12,6.91,10703,United Kingdom
10703-2,SKU041,Synthetic retail product,7,2024-12-20,3.98,10703,United Kingdom
10703-2,SKU094,Synthetic retail product,7,2024-12-20,4.65,10703,United Kingdom
10703-2,SKU022,Synthetic retail product,5,2024-12-20,18.81,10703,United Kingdom
10703-3,SKU097,Synthetic retail product,2,2024-12-09,8.31,10703,United Kingdom
10703-3,SKU013,Synthetic retail product,2,2024-12-09,4.7,10703,United Kingdom
10703-3,SKU062,Synthetic retail product,2,2024-12-09,7.41,10703,United Kingdom
10703-4,SKU014,Synthetic retail product,3,2024-07-08,10.55,10703,United Kingdom
10703-4,SKU003,Synthetic retail product,3,2024-07-08,24.36,10703,United Kingdom
10703-5,SKU015,Synthetic retail product,4,2024-08-22,8.46,10703,United Kingdom
10703-5,SKU045,Synthetic retail product,3,2024-08-22,7.99,10703,United Kingdom
10703-6,SKU051,Synthetic retail product,4,2024-04-06,6.31,10703,United Kingdom
10703-6,SKU018,Synthetic retail product,1,2024-04-06,11.32,10703,United Kingdom
10703-7,SKU090,Synthetic retail product,2,2024-01-26,29.96,10703,United Kingdom
10703-7,SKU040,Synthetic retail product,3,2024-01-26,7.14,10703,United Kingdom
10703-7,SKU042,Synthetic retail product,2,2024-01-26,20.46,10703,United Kingdom
10704-0,SKU098,Synthetic retail product,2,2024-01-23,14.66,10704,United Kingdom
10704-0,SKU007,Synthetic retail product,7,2024-01-23,7.9,10704,United Kingdom
10704-1,SKU100,Synthetic retail product,1,2024-04-01,3.53,10704,United Kingdom
10704-1,SKU046,Synthetic retail product,1,2024-04-01,17.35,10704,United Kingdom
10704-2,SKU008,Synthetic retail product,2,2024-12-24,15.67,10704,United Kingdom
10704-2,SKU003,Synthetic retail product,2,2024-12-24,7.69,10704,United Kingdom
10704-3,SKU073,Synthetic retail product,4,2024-12-01,11.43,10704,United Kingdom
10704-4,SKU071,Synthetic retail product,5,2024-04-05,17.46,10704,United Kingdom
10704-4,SKU075,Synthetic retail product,6,2024-04-05,7.44,10704,United Kingdom
10704-5,SKU074,Synthetic retail product,5,2024-03-14,10.86,10704,United Kingdom
10704-5,SKU060,Synthetic retail product,7,2024-03-14,7.59,10704,United Kingdom
10704-5,SKU022,Synthetic retail product,6,2024-03-14,8.66,10704,United Kingdom
10704-6,SKU069,Synthetic retail product,5,2024-01-26,1.88,10704,United Kingdom
10704-6,SKU023,Synthetic retail product,7,2024-01-26,1.83,10704,United Kingdom
10704-7,SKU091,Synthetic retail product,5,2024-07-08,5.11,10704,United Kingdom
10704-7,SKU055,Synthetic retail product,6,2024-07-08,7.81,10704,United Kingdom
10704-7,SKU035,Synthetic retail product,2,2024-07-08,9.21,10704,United Kingdom
10704-8,SKU019,Synthetic retail product,5,2024-05-01,6.52,10704,United Kingdom
10704-8,SKU015,Synthetic retail product,2,2024-05-01,23.64,10704,United Kingdom
10704-9,SKU053,Synthetic retail product,2,2024-11-15,5.44,10704,United Kingdom
10704-9,SKU031,Synthetic retail product,6,2024-11-15,6.83,10704,United Kingdom
10704-10,SKU076,Synthetic retail product,1,2024-11-20,5.9,10704,United Kingdom
10704-10,SKU092,Synthetic retail product,4,2024-11-20,5.95,10704,United Kingdom
10704-10,SKU033,Synthetic retail product,7,2024-11-20,9.14,10704,United Kingdom
10704-11,SKU054,Synthetic retail product,2,2024-05-29,46.59,10704,United Kingdom
10704-12,SKU068,Synthetic retail product,5,2024-03-18,16.03,10704,United Kingdom
10704-12,SKU006,Synthetic retail product,7,2024-03-18,4.28,10704,United Kingdom
10704-12,SKU002,Synthetic retail product,2,2024-03-18,12.76,10704,United Kingdom
10705-0,SKU068,Synthetic retail product,1,2024-11-03,13.47,10705,United Kingdom
10705-0,SKU083,Synthetic retail product,3,2024-11-03,4.33,10705,United Kingdom
10705-0,SKU006,Synthetic retail product,2,2024-11-03,17.87,10705,United Kingdom
10705-1,SKU097,Synthetic retail product,7,2024-07-20,25.75,10705,United Kingdom
10706-0,SKU021,Synthetic retail product,1,2024-04-14,28.69,10706,United Kingdom
10706-0,SKU016,Synthetic retail product,2,2024-04-14,8.41,10706,United Kingdom
10707-0,SKU026,Synthetic retail product,7,2024-10-20,5.1,10707,United Kingdom
10707-1,SKU088,Synthetic retail product,3,2024-03-31,5.77,10707,United Kingdom
10707-1,SKU023,Synthetic retail product,6,2024-03-31,7.71,10707,United Kingdom
10707-1,SKU098,Synthetic retail product,7,2024-03-31,8.21,10707,United Kingdom
10707-2,SKU069,Synthetic retail product,6,2024-07-28,32.14,10707,United Kingdom
10707-2,SKU058,Synthetic retail product,3,2024-07-28,13.59,10707,United Kingdom
10707-2,SKU062,Synthetic retail product,3,2024-07-28,5.67,10707,United Kingdom
10708-0,SKU067,Synthetic retail product,3,2024-03-27,5.15,10708,United Kingdom
10708-1,SKU097,Synthetic retail product,3,2024-05-04,4.67,10708,United Kingdom
10708-1,SKU085,Synthetic retail product,4,2024-05-04,2.15,10708,United Kingdom
10708-1,SKU013,Synthetic retail product,6,2024-05-04,2.41,10708,United Kingdom
10708-2,SKU078,Synthetic retail product,7,2024-03-21,13.96,10708,United Kingdom
10708-3,SKU007,Synthetic retail product,3,2024-04-09,6.46,10708,United Kingdom
10708-3,SKU032,Synthetic retail product,6,2024-04-09,10.68,10708,United Kingdom
10708-3,SKU016,Synthetic retail product,7,2024-04-09,13.96,10708,United Kingdom
10708-4,SKU054,Synthetic retail product,4,2024-09-20,7.98,10708,United Kingdom
10708-4,SKU040,Synthetic retail product,6,2024-09-20,30.65,10708,United Kingdom
10708-4,SKU056,Synthetic retail product,3,2024-09-20,6.44,10708,United Kingdom
10709-0,SKU013,Synthetic retail product,5,2024-12-11,2.06,10709,United Kingdom
10709-1,SKU084,Synthetic retail product,7,2024-05-27,5.8,10709,United Kingdom
10709-1,SKU082,Synthetic retail product,2,2024-05-27,32.17,10709,United Kingdom
10709-2,SKU069,Synthetic retail product,1,2024-05-20,3.27,10709,United Kingdom
10710-0,SKU093,Synthetic retail product,7,2024-08-25,6.74,10710,United Kingdom
10710-0,SKU014,Synthetic retail product,1,2024-08-25,4.02,10710,United Kingdom
10710-0,SKU024,Synthetic retail product,2,2024-08-25,9.4,10710,United Kingdom
10710-1,SKU068,Synthetic retail product,4,2024-11-24,1.7,10710,United Kingdom
10710-1,SKU089,Synthetic retail product,7,2024-11-24,7.4,10710,United Kingdom
10710-2,SKU092,Synthetic retail product,2,2024-01-04,9.55,10710,United Kingdom
10710-2,SKU057,Synthetic retail product,4,2024-01-04,19.67,10710,United Kingdom
10710-3,SKU048,Synthetic retail product,1,2024-01-10,32.93,10710,United Kingdom
10710-3,SKU079,Synthetic retail product,6,2024-01-10,3.78,10710,United Kingdom
10710-4,SKU088,Synthetic retail product,5,2024-03-27,1.64,10710,United Kingdom
10710-5,SKU056,Synthetic retail product,3,2024-04-15,7.86,10710,United Kingdom
10710-5,SKU005,Synthetic retail product,3,2024-04-15,8.39,10710,United Kingdom
10710-6,SKU064,Synthetic retail product,4,2024-07-22,5.38,10710,United Kingdom
10710-6,SKU006,Synthetic retail product,4,2024-07-22,4.02,10710,United Kingdom
10710-6,SKU081,Synthetic retail product,3,2024-07-22,24.64,10710,United Kingdom
10710-7,SKU031,Synthetic retail product,5,2024-09-02,3.62,10710,United Kingdom
10711-0,SKU044,Synthetic retail product,1,2024-12-20,12.93,10711,United Kingdom
10711-0,SKU058,Synthetic retail product,4,2024-12-20,6.61,10711,United Kingdom
10711-0,SKU062,Synthetic retail product,3,2024-12-20,5.09,10711,United Kingdom
10711-1,SKU013,Synthetic retail product,7,2024-09-28,13.79,10711,United Kingdom
10711-1,SKU002,Synthetic retail product,2,2024-09-28,10.88,10711,United Kingdom
10711-2,SKU096,Synthetic retail product,2,2024-07-24,20.2,10711,United Kingdom
10711-3,SKU022,Synthetic retail product,5,2024-09-11,6.03,10711,United Kingdom
10711-3,SKU067,Synthetic retail product,6,2024-09-11,3.21,10711,United Kingdom
10711-4,SKU058,Synthetic retail product,4,2024-01-13,25.47,10711,United Kingdom
10711-5,SKU014,Synthetic retail product,4,2024-11-26,12.52,10711,United Kingdom
10711-5,SKU059,Synthetic retail product,4,2024-11-26,5.13,10711,United Kingdom
10712-0,SKU021,Synthetic retail product,7,2024-11-07,22.22,10712,United Kingdom
10712-0,SKU004,Synthetic retail product,3,2024-11-07,6.84,10712,United Kingdom
10712-1,SKU047,Synthetic retail product,4,2024-11-03,35.45,10712,United Kingdom
10712-1,SKU098,Synthetic retail product,3,2024-11-03,14.64,10712,United Kingdom
10712-2,SKU044,Synthetic retail product,3,2024-05-28,12.86,10712,United Kingdom
10712-2,SKU056,Synthetic retail product,1,2024-05-28,7.3,10712,United Kingdom
10713-0,SKU020,Synthetic retail product,4,2024-08-10,16.72,10713,United Kingdom
10713-0,SKU083,Synthetic retail product,7,2024-08-10,2.61,10713,United Kingdom
10713-1,SKU066,Synthetic retail product,2,2024-10-14,17.84,10713,United Kingdom
10713-1,SKU020,Synthetic retail product,3,2024-10-14,10.54,10713,United Kingdom
10713-1,SKU030,Synthetic retail product,2,2024-10-14,14.42,10713,United Kingdom
10713-2,SKU040,Synthetic retail product,3,2024-06-06,6.52,10713,United Kingdom
10713-2,SKU005,Synthetic retail product,7,2024-06-06,9.3,10713,United Kingdom
10713-3,SKU053,Synthetic retail product,1,2024-03-04,34.89,10713,United Kingdom
10713-3,SKU092,Synthetic retail product,3,2024-03-04,10.39,10713,United Kingdom
10714-0,SKU065,Synthetic retail product,4,2024-07-21,10.11,10714,United Kingdom
10714-1,SKU075,Synthetic retail product,2,2024-10-25,5.73,10714,United Kingdom
10714-2,SKU035,Synthetic retail product,4,2024-08-31,5.18,10714,United Kingdom
10714-2,SKU003,Synthetic retail product,2,2024-08-31,4.48,10714,United Kingdom
10714-2,SKU029,Synthetic retail product,4,2024-08-31,7.05,10714,United Kingdom
10714-3,SKU058,Synthetic retail product,5,2024-11-24,39.75,10714,United Kingdom
10714-3,SKU074,Synthetic retail product,4,2024-11-24,6.17,10714,United Kingdom
10714-4,SKU093,Synthetic retail product,6,2024-07-09,5.39,10714,United Kingdom
